65536
   7.629394e-08    9.999999e+14    1.000000e+00
   7.629470e-03    9.988299e+14    9.999706e-01
   1.525886e-02    9.953278e+14    9.995306e-01
   2.288826e-02    9.895159e+14    9.976351e-01
   3.051765e-02    9.814315e+14    9.926195e-01
   3.814705e-02    9.711264e+14    9.824424e-01
   4.577644e-02    9.586658e+14    9.651904e-01
   5.340584e-02    9.441286e+14    9.397714e-01
   6.103523e-02    9.276060e+14    9.064564e-01
   6.866462e-02    9.092012e+14    8.668795e-01
   7.629401e-02    8.890278e+14    8.234656e-01
   8.392341e-02    8.672087e+14    7.786765e-01
   9.155280e-02    8.438760e+14    7.344882e-01
   9.918220e-02    8.191684e+14    6.922203e-01
   1.068116e-01    7.932313e+14    6.526052e-01
   1.144410e-01    7.662142e+14    6.159470e-01
   1.220704e-01    7.382705e+14    5.822767e-01
   1.296998e-01    7.095558e+14    5.514692e-01
   1.373292e-01    6.802260e+14    5.233219e-01
   1.449586e-01    6.504378e+14    4.976023e-01
   1.525880e-01    6.203452e+14    4.740747e-01
   1.602173e-01    5.901001e+14    4.525150e-01
   1.678467e-01    5.598505e+14    4.327170e-01
   1.754761e-01    5.297396e+14    4.144948e-01
   1.831055e-01    4.999052e+14    3.976826e-01
   1.907349e-01    4.704784e+14    3.821339e-01
   1.983643e-01    4.415835e+14    3.677194e-01
   2.059937e-01    4.133372e+14    3.543251e-01
   2.136231e-01    3.858478e+14    3.418508e-01
   2.212525e-01    3.592161e+14    3.302081e-01
   2.288819e-01    3.335338e+14    3.193188e-01
   2.365113e-01    3.088845e+14    3.091140e-01
   2.441407e-01    2.853437e+14    2.995327e-01
   2.517701e-01    2.629788e+14    2.905203e-01
   2.593995e-01    2.418495e+14    2.820286e-01
   2.670289e-01    2.220083e+14    2.740143e-01
   2.746583e-01    2.035006e+14    2.664388e-01
   2.822877e-01    1.863652e+14    2.592674e-01
   2.899171e-01    1.706338e+14    2.524689e-01
   2.975464e-01    1.563307e+14    2.460153e-01
   3.051758e-01    1.434714e+14    2.398811e-01
   3.128052e-01    1.320601e+14    2.340433e-01
   3.204346e-01    1.220869e+14    2.284811e-01
   3.280640e-01    1.135238e+14    2.231755e-01
   3.356934e-01    1.063206e+14    2.181091e-01
   3.433228e-01    1.004018e+14    2.132663e-01
   3.509522e-01    9.566651e+13    2.086325e-01
   3.585816e-01    9.199099e+13    2.041946e-01
   3.662110e-01    8.923493e+13    1.999403e-01
   3.738404e-01    8.725004e+13    1.958585e-01
   3.814698e-01    8.588930e+13    1.919390e-01
   3.890992e-01    8.501508e+13    1.881721e-01
   3.967286e-01    8.450451e+13    1.845493e-01
   4.043580e-01    8.425281e+13    1.810622e-01
   4.119874e-01    8.417355e+13    1.777035e-01
   4.196168e-01    8.419791e+13    1.744660e-01
   4.272462e-01    8.427258e+13    1.713434e-01
   4.348755e-01    8.435734e+13    1.683296e-01
