Node_ID	X	Y	Z	Type
42964	-28.975	-10.37	-12.81	internal
42965	-28.975	-9.15	-12.81	internal
42966	-28.975	-7.93	-12.81	internal
42967	-28.975	-6.71	-12.81	internal
42968	-28.975	-5.49	-12.81	internal
42969	-28.975	-4.27	-12.81	internal
42970	-28.975	-3.05	-12.81	internal
42971	-28.975	-1.83	-12.81	internal
42972	-28.975	-0.61	-12.81	internal
42973	-28.975	0.61	-12.81	internal
42974	-28.975	1.83	-12.81	internal
42975	-28.975	3.05	-12.81	internal
42976	-28.975	4.27	-12.81	internal
42977	-28.975	5.49	-12.81	internal
42978	-28.975	6.71	-12.81	internal
42979	-28.975	7.93	-12.81	internal
42980	-28.975	9.15	-12.81	internal
42981	-28.975	10.37	-12.81	internal
42982	-28.975	11.59	-12.81	internal
42983	-28.975	12.81	-12.81	internal
42984	-28.975	14.03	-12.81	internal
42985	-28.975	15.25	-12.81	internal
42986	-28.975	16.47	-12.81	internal
42987	-28.975	17.69	-12.81	internal
42988	-28.975	18.91	-12.81	internal
42989	-28.975	20.13	-12.81	internal
42990	-28.975	21.35	-12.81	internal
42991	-28.975	22.57	-12.81	internal
42992	-28.975	23.79	-12.81	internal
42993	-28.975	25.925	-12.81	internal
42994	-28.975	28.975	-12.81	internal
43007	-25.925	-28.975	-12.81	internal
43050	-25.925	28.975	-12.81	internal
43063	-23.79	-28.975	-12.81	internal
43106	-23.79	28.975	-12.81	internal
43119	-22.57	-28.975	-12.81	internal
43162	-22.57	28.975	-12.81	internal
43175	-21.35	-28.975	-12.81	internal
43218	-21.35	28.975	-12.81	internal
43231	-20.13	-28.975	-12.81	internal
43274	-20.13	28.975	-12.81	internal
43287	-18.91	-28.975	-12.81	internal
43330	-18.91	28.975	-12.81	internal
43343	-17.69	-28.975	-12.81	internal
43386	-17.69	28.975	-12.81	internal
43399	-16.47	-28.975	-12.81	internal
43442	-16.47	28.975	-12.81	internal
43455	-15.25	-28.975	-12.81	internal
43498	-15.25	28.975	-12.81	internal
43511	-14.03	-28.975	-12.81	internal
43554	-14.03	28.975	-12.81	internal
43567	-12.81	-28.975	-12.81	internal
43610	-12.81	28.975	-12.81	internal
43623	-11.59	-28.975	-12.81	internal
43666	-11.59	28.975	-12.81	internal
43679	-10.37	-28.975	-12.81	internal
43722	-10.37	28.975	-12.81	internal
43735	-9.15	-28.975	-12.81	internal
43778	-9.15	28.975	-12.81	internal
43791	-7.93	-28.975	-12.81	internal
43834	-7.93	28.975	-12.81	internal
43847	-6.71	-28.975	-12.81	internal
43890	-6.71	28.975	-12.81	internal
43903	-5.49	-28.975	-12.81	internal
43946	-5.49	28.975	-12.81	internal
43959	-4.27	-28.975	-12.81	internal
44002	-4.27	28.975	-12.81	internal
44015	-3.05	-28.975	-12.81	internal
44058	-3.05	28.975	-12.81	internal
44071	-1.83	-28.975	-12.81	internal
44114	-1.83	28.975	-12.81	internal
44127	-0.61	-28.975	-12.81	internal
44170	-0.61	28.975	-12.81	internal
44183	0.61	-28.975	-12.81	internal
44226	0.61	28.975	-12.81	internal
44239	1.83	-28.975	-12.81	internal
44282	1.83	28.975	-12.81	internal
44295	3.05	-28.975	-12.81	internal
44338	3.05	28.975	-12.81	internal
44351	4.27	-28.975	-12.81	internal
44394	4.27	28.975	-12.81	internal
44407	5.49	-28.975	-12.81	internal
44450	5.49	28.975	-12.81	internal
44463	6.71	-28.975	-12.81	internal
44506	6.71	28.975	-12.81	internal
44519	7.93	-28.975	-12.81	internal
44562	7.93	28.975	-12.81	internal
44575	9.15	-28.975	-12.81	internal
44618	9.15	28.975	-12.81	internal
44631	10.37	-28.975	-12.81	internal
44674	10.37	28.975	-12.81	internal
44687	11.59	-28.975	-12.81	internal
44730	11.59	28.975	-12.81	internal
44743	12.81	-28.975	-12.81	internal
44786	12.81	28.975	-12.81	internal
44799	14.03	-28.975	-12.81	internal
44842	14.03	28.975	-12.81	internal
44855	15.25	-28.975	-12.81	internal
44898	15.25	28.975	-12.81	internal
44911	16.47	-28.975	-12.81	internal
44954	16.47	28.975	-12.81	internal
44967	17.69	-28.975	-12.81	internal
45010	17.69	28.975	-12.81	internal
45023	18.91	-28.975	-12.81	internal
45066	18.91	28.975	-12.81	internal
45079	20.13	-28.975	-12.81	internal
45122	20.13	28.975	-12.81	internal
45135	21.35	-28.975	-12.81	internal
45178	21.35	28.975	-12.81	internal
45191	22.57	-28.975	-12.81	internal
45234	22.57	28.975	-12.81	internal
45247	23.79	-28.975	-12.81	internal
45290	23.79	28.975	-12.81	internal
45303	25.925	-28.975	-12.81	internal
45346	25.925	28.975	-12.81	internal
45359	28.975	-28.975	-12.81	internal
45360	28.975	-25.925	-12.81	internal
45361	28.975	-23.79	-12.81	internal
45362	28.975	-22.57	-12.81	internal
45363	28.975	-21.35	-12.81	internal
45364	28.975	-20.13	-12.81	internal
45365	28.975	-18.91	-12.81	internal
45366	28.975	-17.69	-12.81	internal
45367	28.975	-16.47	-12.81	internal
45368	28.975	-15.25	-12.81	internal
45369	28.975	-14.03	-12.81	internal
45370	28.975	-12.81	-12.81	internal
45371	28.975	-11.59	-12.81	internal
45372	28.975	-10.37	-12.81	internal
45373	28.975	-9.15	-12.81	internal
45374	28.975	-7.93	-12.81	internal
45375	28.975	-6.71	-12.81	internal
45376	28.975	-5.49	-12.81	internal
45377	28.975	-4.27	-12.81	internal
45378	28.975	-3.05	-12.81	internal
45379	28.975	-1.83	-12.81	internal
45380	28.975	-0.61	-12.81	internal
45381	28.975	0.61	-12.81	internal
45382	28.975	1.83	-12.81	internal
45383	28.975	3.05	-12.81	internal
45384	28.975	4.27	-12.81	internal
45385	28.975	5.49	-12.81	internal
45386	28.975	6.71	-12.81	internal
45387	28.975	7.93	-12.81	internal
45388	28.975	9.15	-12.81	internal
45389	28.975	10.37	-12.81	internal
45390	28.975	11.59	-12.81	internal
45391	28.975	12.81	-12.81	internal
45392	28.975	14.03	-12.81	internal
45393	28.975	15.25	-12.81	internal
45394	28.975	16.47	-12.81	internal
45395	28.975	17.69	-12.81	internal
45396	28.975	18.91	-12.81	internal
45397	28.975	20.13	-12.81	internal
45398	28.975	21.35	-12.81	internal
45399	28.975	22.57	-12.81	internal
45400	28.975	23.79	-12.81	internal
45401	28.975	25.925	-12.81	internal
45402	28.975	28.975	-12.81	internal
46087	-28.975	-28.975	-15.887	internal
46088	-28.975	-25.925	-15.887	internal
46089	-28.975	-23.79	-15.887	internal
46090	-28.975	-22.57	-15.887	internal
46091	-28.975	-21.35	-15.887	internal
46092	-28.975	-20.13	-15.887	internal
46093	-28.975	-18.91	-15.887	internal
46094	-28.975	-17.69	-15.887	internal
46095	-28.975	-16.47	-15.887	internal
46096	-28.975	-15.25	-15.887	internal
46097	-28.975	-14.03	-15.887	internal
46098	-28.975	-12.81	-15.887	internal
46099	-28.975	-11.59	-15.887	internal
46100	-28.975	-10.37	-15.887	internal
46101	-28.975	-9.15	-15.887	internal
46102	-28.975	-7.93	-15.887	internal
46103	-28.975	-6.71	-15.887	internal
46104	-28.975	-5.49	-15.887	internal
46105	-28.975	-4.27	-15.887	internal
46106	-28.975	-3.05	-15.887	internal
46107	-28.975	-1.83	-15.887	internal
46108	-28.975	-0.61	-15.887	internal
46109	-28.975	0.61	-15.887	internal
46110	-28.975	1.83	-15.887	internal
46111	-28.975	3.05	-15.887	internal
46112	-28.975	4.27	-15.887	internal
46113	-28.975	5.49	-15.887	internal
46114	-28.975	6.71	-15.887	internal
46115	-28.975	7.93	-15.887	internal
46116	-28.975	9.15	-15.887	internal
46117	-28.975	10.37	-15.887	internal
46118	-28.975	11.59	-15.887	internal
46119	-28.975	12.81	-15.887	internal
46120	-28.975	14.03	-15.887	internal
46121	-28.975	15.25	-15.887	internal
46122	-28.975	16.47	-15.887	internal
46123	-28.975	17.69	-15.887	internal
46124	-28.975	18.91	-15.887	internal
46125	-28.975	20.13	-15.887	internal
46126	-28.975	21.35	-15.887	internal
46127	-28.975	22.57	-15.887	internal
46128	-28.975	23.79	-15.887	internal
46129	-28.975	25.925	-15.887	internal
46130	-28.975	28.975	-15.887	internal
46143	-25.925	-28.975	-15.887	internal
46186	-25.925	28.975	-15.887	internal
46199	-23.79	-28.975	-15.887	internal
46242	-23.79	28.975	-15.887	internal
46255	-22.57	-28.975	-15.887	internal
46298	-22.57	28.975	-15.887	internal
46311	-21.35	-28.975	-15.887	internal
46354	-21.35	28.975	-15.887	internal
46367	-20.13	-28.975	-15.887	internal
46410	-20.13	28.975	-15.887	internal
46423	-18.91	-28.975	-15.887	internal
46466	-18.91	28.975	-15.887	internal
46479	-17.69	-28.975	-15.887	internal
46522	-17.69	28.975	-15.887	internal
46535	-16.47	-28.975	-15.887	internal
46578	-16.47	28.975	-15.887	internal
46591	-15.25	-28.975	-15.887	internal
46634	-15.25	28.975	-15.887	internal
46647	-14.03	-28.975	-15.887	internal
46690	-14.03	28.975	-15.887	internal
46703	-12.81	-28.975	-15.887	internal
46746	-12.81	28.975	-15.887	internal
46759	-11.59	-28.975	-15.887	internal
46802	-11.59	28.975	-15.887	internal
46815	-10.37	-28.975	-15.887	internal
46858	-10.37	28.975	-15.887	internal
46871	-9.15	-28.975	-15.887	internal
46914	-9.15	28.975	-15.887	internal
46927	-7.93	-28.975	-15.887	internal
46970	-7.93	28.975	-15.887	internal
46983	-6.71	-28.975	-15.887	internal
47026	-6.71	28.975	-15.887	internal
47039	-5.49	-28.975	-15.887	internal
47082	-5.49	28.975	-15.887	internal
47095	-4.27	-28.975	-15.887	internal
47138	-4.27	28.975	-15.887	internal
47151	-3.05	-28.975	-15.887	internal
47194	-3.05	28.975	-15.887	internal
47207	-1.83	-28.975	-15.887	internal
47250	-1.83	28.975	-15.887	internal
47263	-0.61	-28.975	-15.887	internal
47306	-0.61	28.975	-15.887	internal
47319	0.61	-28.975	-15.887	internal
47362	0.61	28.975	-15.887	internal
47375	1.83	-28.975	-15.887	internal
47418	1.83	28.975	-15.887	internal
47431	3.05	-28.975	-15.887	internal
47474	3.05	28.975	-15.887	internal
47487	4.27	-28.975	-15.887	internal
47530	4.27	28.975	-15.887	internal
47543	5.49	-28.975	-15.887	internal
47586	5.49	28.975	-15.887	internal
47599	6.71	-28.975	-15.887	internal
47642	6.71	28.975	-15.887	internal
47655	7.93	-28.975	-15.887	internal
47698	7.93	28.975	-15.887	internal
47711	9.15	-28.975	-15.887	internal
47754	9.15	28.975	-15.887	internal
47767	10.37	-28.975	-15.887	internal
47810	10.37	28.975	-15.887	internal
47823	11.59	-28.975	-15.887	internal
47866	11.59	28.975	-15.887	internal
47879	12.81	-28.975	-15.887	internal
47922	12.81	28.975	-15.887	internal
47935	14.03	-28.975	-15.887	internal
47978	14.03	28.975	-15.887	internal
47991	15.25	-28.975	-15.887	internal
48034	15.25	28.975	-15.887	internal
48047	16.47	-28.975	-15.887	internal
48090	16.47	28.975	-15.887	internal
48103	17.69	-28.975	-15.887	internal
48146	17.69	28.975	-15.887	internal
48159	18.91	-28.975	-15.887	internal
48202	18.91	28.975	-15.887	internal
48215	20.13	-28.975	-15.887	internal
48258	20.13	28.975	-15.887	internal
48271	21.35	-28.975	-15.887	internal
48314	21.35	28.975	-15.887	internal
48327	22.57	-28.975	-15.887	internal
48370	22.57	28.975	-15.887	internal
48383	23.79	-28.975	-15.887	internal
48426	23.79	28.975	-15.887	internal
48439	25.925	-28.975	-15.887	internal
48482	25.925	28.975	-15.887	internal
48495	28.975	-28.975	-15.887	internal
48496	28.975	-25.925	-15.887	internal
48497	28.975	-23.79	-15.887	internal
48498	28.975	-22.57	-15.887	internal
48499	28.975	-21.35	-15.887	internal
48500	28.975	-20.13	-15.887	internal
48501	28.975	-18.91	-15.887	internal
48502	28.975	-17.69	-15.887	internal
48503	28.975	-16.47	-15.887	internal
48504	28.975	-15.25	-15.887	internal
48505	28.975	-14.03	-15.887	internal
48506	28.975	-12.81	-15.887	internal
48507	28.975	-11.59	-15.887	internal
48508	28.975	-10.37	-15.887	internal
48509	28.975	-9.15	-15.887	internal
48510	28.975	-7.93	-15.887	internal
48511	28.975	-6.71	-15.887	internal
48512	28.975	-5.49	-15.887	internal
48513	28.975	-4.27	-15.887	internal
48514	28.975	-3.05	-15.887	internal
48515	28.975	-1.83	-15.887	internal
48516	28.975	-0.61	-15.887	internal
48517	28.975	0.61	-15.887	internal
48518	28.975	1.83	-15.887	internal
48519	28.975	3.05	-15.887	internal
48520	28.975	4.27	-15.887	internal
48521	28.975	5.49	-15.887	internal
48522	28.975	6.71	-15.887	internal
48523	28.975	7.93	-15.887	internal
48524	28.975	9.15	-15.887	internal
48525	28.975	10.37	-15.887	internal
48526	28.975	11.59	-15.887	internal
48527	28.975	12.81	-15.887	internal
48528	28.975	14.03	-15.887	internal
48529	28.975	15.25	-15.887	internal
48530	28.975	16.47	-15.887	internal
48531	28.975	17.69	-15.887	internal
48532	28.975	18.91	-15.887	internal
48533	28.975	20.13	-15.887	internal
48534	28.975	21.35	-15.887	internal
48535	28.975	22.57	-15.887	internal
48536	28.975	23.79	-15.887	internal
48537	28.975	25.925	-15.887	internal
48538	28.975	28.975	-15.887	internal
49223	-28.975	-28.975	-19.421	internal
49224	-28.975	-25.925	-19.421	internal
49225	-28.975	-23.79	-19.421	internal
49226	-28.975	-22.57	-19.421	internal
49227	-28.975	-21.35	-19.421	internal
49228	-28.975	-20.13	-19.421	internal
49229	-28.975	-18.91	-19.421	internal
49230	-28.975	-17.69	-19.421	internal
49231	-28.975	-16.47	-19.421	internal
49232	-28.975	-15.25	-19.421	internal
49233	-28.975	-14.03	-19.421	internal
49234	-28.975	-12.81	-19.421	internal
49235	-28.975	-11.59	-19.421	internal
49236	-28.975	-10.37	-19.421	internal
49237	-28.975	-9.15	-19.421	internal
49238	-28.975	-7.93	-19.421	internal
49239	-28.975	-6.71	-19.421	internal
49240	-28.975	-5.49	-19.421	internal
49241	-28.975	-4.27	-19.421	internal
49242	-28.975	-3.05	-19.421	internal
49243	-28.975	-1.83	-19.421	internal
49244	-28.975	-0.61	-19.421	internal
49245	-28.975	0.61	-19.421	internal
49246	-28.975	1.83	-19.421	internal
49247	-28.975	3.05	-19.421	internal
49248	-28.975	4.27	-19.421	internal
49249	-28.975	5.49	-19.421	internal
49250	-28.975	6.71	-19.421	internal
49251	-28.975	7.93	-19.421	internal
49252	-28.975	9.15	-19.421	internal
49253	-28.975	10.37	-19.421	internal
49254	-28.975	11.59	-19.421	internal
49255	-28.975	12.81	-19.421	internal
49256	-28.975	14.03	-19.421	internal
49257	-28.975	15.25	-19.421	internal
49258	-28.975	16.47	-19.421	internal
49259	-28.975	17.69	-19.421	internal
49260	-28.975	18.91	-19.421	internal
49261	-28.975	20.13	-19.421	internal
49262	-28.975	21.35	-19.421	internal
49263	-28.975	22.57	-19.421	internal
49264	-28.975	23.79	-19.421	internal
49265	-28.975	25.925	-19.421	internal
49266	-28.975	28.975	-19.421	internal
49279	-25.925	-28.975	-19.421	internal
49280	-25.925	-25.925	-19.421	internal
49281	-25.925	-23.79	-19.421	internal
49282	-25.925	-22.57	-19.421	internal
49283	-25.925	-21.35	-19.421	internal
49284	-25.925	-20.13	-19.421	internal
49285	-25.925	-18.91	-19.421	internal
49286	-25.925	-17.69	-19.421	internal
49287	-25.925	-16.47	-19.421	internal
49288	-25.925	-15.25	-19.421	internal
49289	-25.925	-14.03	-19.421	internal
49290	-25.925	-12.81	-19.421	internal
49291	-25.925	-11.59	-19.421	internal
49292	-25.925	-10.37	-19.421	internal
49293	-25.925	-9.15	-19.421	internal
49294	-25.925	-7.93	-19.421	internal
49295	-25.925	-6.71	-19.421	internal
49296	-25.925	-5.49	-19.421	internal
49297	-25.925	-4.27	-19.421	internal
49298	-25.925	-3.05	-19.421	internal
49299	-25.925	-1.83	-19.421	internal
49300	-25.925	-0.61	-19.421	internal
49301	-25.925	0.61	-19.421	internal
49302	-25.925	1.83	-19.421	internal
49303	-25.925	3.05	-19.421	internal
49304	-25.925	4.27	-19.421	internal
49305	-25.925	5.49	-19.421	internal
49306	-25.925	6.71	-19.421	internal
49307	-25.925	7.93	-19.421	internal
49308	-25.925	9.15	-19.421	internal
49309	-25.925	10.37	-19.421	internal
49310	-25.925	11.59	-19.421	internal
49311	-25.925	12.81	-19.421	internal
49312	-25.925	14.03	-19.421	internal
49313	-25.925	15.25	-19.421	internal
49314	-25.925	16.47	-19.421	internal
49315	-25.925	17.69	-19.421	internal
49316	-25.925	18.91	-19.421	internal
49317	-25.925	20.13	-19.421	internal
49318	-25.925	21.35	-19.421	internal
49319	-25.925	22.57	-19.421	internal
49320	-25.925	23.79	-19.421	internal
49321	-25.925	25.925	-19.421	internal
49322	-25.925	28.975	-19.421	internal
49335	-23.79	-28.975	-19.421	internal
49336	-23.79	-25.925	-19.421	internal
49337	-23.79	-23.79	-19.421	internal
49338	-23.79	-22.57	-19.421	internal
49339	-23.79	-21.35	-19.421	internal
49340	-23.79	-20.13	-19.421	internal
49341	-23.79	-18.91	-19.421	internal
49342	-23.79	-17.69	-19.421	internal
49343	-23.79	-16.47	-19.421	internal
49344	-23.79	-15.25	-19.421	internal
49345	-23.79	-14.03	-19.421	internal
49346	-23.79	-12.81	-19.421	internal
49347	-23.79	-11.59	-19.421	internal
49348	-23.79	-10.37	-19.421	internal
49349	-23.79	-9.15	-19.421	internal
49350	-23.79	-7.93	-19.421	internal
49351	-23.79	-6.71	-19.421	internal
49352	-23.79	-5.49	-19.421	internal
49353	-23.79	-4.27	-19.421	internal
49354	-23.79	-3.05	-19.421	internal
49355	-23.79	-1.83	-19.421	internal
49356	-23.79	-0.61	-19.421	internal
49357	-23.79	0.61	-19.421	internal
49358	-23.79	1.83	-19.421	internal
49359	-23.79	3.05	-19.421	internal
49360	-23.79	4.27	-19.421	internal
49361	-23.79	5.49	-19.421	internal
49362	-23.79	6.71	-19.421	internal
49363	-23.79	7.93	-19.421	internal
49364	-23.79	9.15	-19.421	internal
49365	-23.79	10.37	-19.421	internal
49366	-23.79	11.59	-19.421	internal
49367	-23.79	12.81	-19.421	internal
49368	-23.79	14.03	-19.421	internal
49369	-23.79	15.25	-19.421	internal
49370	-23.79	16.47	-19.421	internal
49371	-23.79	17.69	-19.421	internal
49372	-23.79	18.91	-19.421	internal
49373	-23.79	20.13	-19.421	internal
49374	-23.79	21.35	-19.421	internal
49375	-23.79	22.57	-19.421	internal
49376	-23.79	23.79	-19.421	internal
49377	-23.79	25.925	-19.421	internal
49378	-23.79	28.975	-19.421	internal
49391	-22.57	-28.975	-19.421	internal
49392	-22.57	-25.925	-19.421	internal
49393	-22.57	-23.79	-19.421	internal
49394	-22.57	-22.57	-19.421	internal
49395	-22.57	-21.35	-19.421	internal
49396	-22.57	-20.13	-19.421	internal
49397	-22.57	-18.91	-19.421	internal
49398	-22.57	-17.69	-19.421	internal
49399	-22.57	-16.47	-19.421	internal
49400	-22.57	-15.25	-19.421	internal
49401	-22.57	-14.03	-19.421	internal
49402	-22.57	-12.81	-19.421	internal
49403	-22.57	-11.59	-19.421	internal
49404	-22.57	-10.37	-19.421	internal
49405	-22.57	-9.15	-19.421	internal
49406	-22.57	-7.93	-19.421	internal
49407	-22.57	-6.71	-19.421	internal
49408	-22.57	-5.49	-19.421	internal
49409	-22.57	-4.27	-19.421	internal
49410	-22.57	-3.05	-19.421	internal
49411	-22.57	-1.83	-19.421	internal
49412	-22.57	-0.61	-19.421	internal
49413	-22.57	0.61	-19.421	internal
49414	-22.57	1.83	-19.421	internal
49415	-22.57	3.05	-19.421	internal
49416	-22.57	4.27	-19.421	internal
49417	-22.57	5.49	-19.421	internal
49418	-22.57	6.71	-19.421	internal
49419	-22.57	7.93	-19.421	internal
49420	-22.57	9.15	-19.421	internal
49421	-22.57	10.37	-19.421	internal
49422	-22.57	11.59	-19.421	internal
49423	-22.57	12.81	-19.421	internal
49424	-22.57	14.03	-19.421	internal
49425	-22.57	15.25	-19.421	internal
49426	-22.57	16.47	-19.421	internal
49427	-22.57	17.69	-19.421	internal
49428	-22.57	18.91	-19.421	internal
49429	-22.57	20.13	-19.421	internal
49430	-22.57	21.35	-19.421	internal
49431	-22.57	22.57	-19.421	internal
49432	-22.57	23.79	-19.421	internal
49433	-22.57	25.925	-19.421	internal
49434	-22.57	28.975	-19.421	internal
49447	-21.35	-28.975	-19.421	internal
49448	-21.35	-25.925	-19.421	internal
49449	-21.35	-23.79	-19.421	internal
49450	-21.35	-22.57	-19.421	internal
49451	-21.35	-21.35	-19.421	internal
49452	-21.35	-20.13	-19.421	internal
49453	-21.35	-18.91	-19.421	internal
49454	-21.35	-17.69	-19.421	internal
49455	-21.35	-16.47	-19.421	internal
49456	-21.35	-15.25	-19.421	internal
49457	-21.35	-14.03	-19.421	internal
49458	-21.35	-12.81	-19.421	internal
49459	-21.35	-11.59	-19.421	internal
49460	-21.35	-10.37	-19.421	internal
49461	-21.35	-9.15	-19.421	internal
49462	-21.35	-7.93	-19.421	internal
49463	-21.35	-6.71	-19.421	internal
49464	-21.35	-5.49	-19.421	internal
49465	-21.35	-4.27	-19.421	internal
49466	-21.35	-3.05	-19.421	internal
49467	-21.35	-1.83	-19.421	internal
49468	-21.35	-0.61	-19.421	internal
49469	-21.35	0.61	-19.421	internal
49470	-21.35	1.83	-19.421	internal
49471	-21.35	3.05	-19.421	internal
49472	-21.35	4.27	-19.421	internal
49473	-21.35	5.49	-19.421	internal
49474	-21.35	6.71	-19.421	internal
49475	-21.35	7.93	-19.421	internal
49476	-21.35	9.15	-19.421	internal
49477	-21.35	10.37	-19.421	internal
49478	-21.35	11.59	-19.421	internal
49479	-21.35	12.81	-19.421	internal
49480	-21.35	14.03	-19.421	internal
49481	-21.35	15.25	-19.421	internal
49482	-21.35	16.47	-19.421	internal
49483	-21.35	17.69	-19.421	internal
49484	-21.35	18.91	-19.421	internal
49485	-21.35	20.13	-19.421	internal
49486	-21.35	21.35	-19.421	internal
49487	-21.35	22.57	-19.421	internal
49488	-21.35	23.79	-19.421	internal
49489	-21.35	25.925	-19.421	internal
49490	-21.35	28.975	-19.421	internal
49503	-20.13	-28.975	-19.421	internal
49504	-20.13	-25.925	-19.421	internal
49505	-20.13	-23.79	-19.421	internal
49506	-20.13	-22.57	-19.421	internal
49507	-20.13	-21.35	-19.421	internal
49508	-20.13	-20.13	-19.421	internal
49509	-20.13	-18.91	-19.421	internal
49510	-20.13	-17.69	-19.421	internal
49511	-20.13	-16.47	-19.421	internal
49512	-20.13	-15.25	-19.421	internal
49513	-20.13	-14.03	-19.421	internal
49514	-20.13	-12.81	-19.421	internal
49515	-20.13	-11.59	-19.421	internal
49516	-20.13	-10.37	-19.421	internal
49517	-20.13	-9.15	-19.421	internal
49518	-20.13	-7.93	-19.421	internal
49519	-20.13	-6.71	-19.421	internal
49520	-20.13	-5.49	-19.421	internal
49521	-20.13	-4.27	-19.421	internal
49522	-20.13	-3.05	-19.421	internal
49523	-20.13	-1.83	-19.421	internal
49524	-20.13	-0.61	-19.421	internal
49525	-20.13	0.61	-19.421	internal
49526	-20.13	1.83	-19.421	internal
49527	-20.13	3.05	-19.421	internal
49528	-20.13	4.27	-19.421	internal
49529	-20.13	5.49	-19.421	internal
49530	-20.13	6.71	-19.421	internal
49531	-20.13	7.93	-19.421	internal
49532	-20.13	9.15	-19.421	internal
49533	-20.13	10.37	-19.421	internal
49534	-20.13	11.59	-19.421	internal
49535	-20.13	12.81	-19.421	internal
49536	-20.13	14.03	-19.421	internal
49537	-20.13	15.25	-19.421	internal
49538	-20.13	16.47	-19.421	internal
49539	-20.13	17.69	-19.421	internal
49540	-20.13	18.91	-19.421	internal
49541	-20.13	20.13	-19.421	internal
49542	-20.13	21.35	-19.421	internal
49543	-20.13	22.57	-19.421	internal
49544	-20.13	23.79	-19.421	internal
49545	-20.13	25.925	-19.421	internal
49546	-20.13	28.975	-19.421	internal
49559	-18.91	-28.975	-19.421	internal
49560	-18.91	-25.925	-19.421	internal
49561	-18.91	-23.79	-19.421	internal
49562	-18.91	-22.57	-19.421	internal
49563	-18.91	-21.35	-19.421	internal
49564	-18.91	-20.13	-19.421	internal
49565	-18.91	-18.91	-19.421	internal
49566	-18.91	-17.69	-19.421	internal
49567	-18.91	-16.47	-19.421	internal
49568	-18.91	-15.25	-19.421	internal
49569	-18.91	-14.03	-19.421	internal
49570	-18.91	-12.81	-19.421	internal
49571	-18.91	-11.59	-19.421	internal
49572	-18.91	-10.37	-19.421	internal
49573	-18.91	-9.15	-19.421	internal
49574	-18.91	-7.93	-19.421	internal
49575	-18.91	-6.71	-19.421	internal
49576	-18.91	-5.49	-19.421	internal
49577	-18.91	-4.27	-19.421	internal
49578	-18.91	-3.05	-19.421	internal
49579	-18.91	-1.83	-19.421	internal
49580	-18.91	-0.61	-19.421	internal
49581	-18.91	0.61	-19.421	internal
49582	-18.91	1.83	-19.421	internal
49583	-18.91	3.05	-19.421	internal
49584	-18.91	4.27	-19.421	internal
49585	-18.91	5.49	-19.421	internal
49586	-18.91	6.71	-19.421	internal
49587	-18.91	7.93	-19.421	internal
49588	-18.91	9.15	-19.421	internal
49589	-18.91	10.37	-19.421	internal
49590	-18.91	11.59	-19.421	internal
49591	-18.91	12.81	-19.421	internal
49592	-18.91	14.03	-19.421	internal
49593	-18.91	15.25	-19.421	internal
49594	-18.91	16.47	-19.421	internal
49595	-18.91	17.69	-19.421	internal
49596	-18.91	18.91	-19.421	internal
49597	-18.91	20.13	-19.421	internal
49598	-18.91	21.35	-19.421	internal
49599	-18.91	22.57	-19.421	internal
49600	-18.91	23.79	-19.421	internal
49601	-18.91	25.925	-19.421	internal
49602	-18.91	28.975	-19.421	internal
49615	-17.69	-28.975	-19.421	internal
49616	-17.69	-25.925	-19.421	internal
49617	-17.69	-23.79	-19.421	internal
49618	-17.69	-22.57	-19.421	internal
49619	-17.69	-21.35	-19.421	internal
49620	-17.69	-20.13	-19.421	internal
49621	-17.69	-18.91	-19.421	internal
49622	-17.69	-17.69	-19.421	internal
49623	-17.69	-16.47	-19.421	internal
49624	-17.69	-15.25	-19.421	internal
49625	-17.69	-14.03	-19.421	internal
49626	-17.69	-12.81	-19.421	internal
49627	-17.69	-11.59	-19.421	internal
49628	-17.69	-10.37	-19.421	internal
49629	-17.69	-9.15	-19.421	internal
49630	-17.69	-7.93	-19.421	internal
49631	-17.69	-6.71	-19.421	internal
49632	-17.69	-5.49	-19.421	internal
49633	-17.69	-4.27	-19.421	internal
49634	-17.69	-3.05	-19.421	internal
49635	-17.69	-1.83	-19.421	internal
49636	-17.69	-0.61	-19.421	internal
49637	-17.69	0.61	-19.421	internal
49638	-17.69	1.83	-19.421	internal
49639	-17.69	3.05	-19.421	internal
49640	-17.69	4.27	-19.421	internal
49641	-17.69	5.49	-19.421	internal
49642	-17.69	6.71	-19.421	internal
49643	-17.69	7.93	-19.421	internal
49644	-17.69	9.15	-19.421	internal
49645	-17.69	10.37	-19.421	internal
49646	-17.69	11.59	-19.421	internal
49647	-17.69	12.81	-19.421	internal
49648	-17.69	14.03	-19.421	internal
49649	-17.69	15.25	-19.421	internal
49650	-17.69	16.47	-19.421	internal
49651	-17.69	17.69	-19.421	internal
49652	-17.69	18.91	-19.421	internal
49653	-17.69	20.13	-19.421	internal
49654	-17.69	21.35	-19.421	internal
49655	-17.69	22.57	-19.421	internal
49656	-17.69	23.79	-19.421	internal
49657	-17.69	25.925	-19.421	internal
49658	-17.69	28.975	-19.421	internal
49671	-16.47	-28.975	-19.421	internal
49672	-16.47	-25.925	-19.421	internal
49673	-16.47	-23.79	-19.421	internal
49674	-16.47	-22.57	-19.421	internal
49675	-16.47	-21.35	-19.421	internal
49676	-16.47	-20.13	-19.421	internal
49677	-16.47	-18.91	-19.421	internal
